Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,Unnamed: 9
DCIX,Diana Containerships Inc.,1.24,12349079.4,,,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/dcix,
DRNA,"Dicerna Pharmaceuticals, Inc.",16.32,1008688689.6,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/drna,
DFBG,Differential Brands Group Inc.,3.83,53924408.4,,,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/dfbg,
DFFN,Diffusion Pharmaceuticals Inc.,0.4368,22089850.0368,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/dffn,
DGII,Digi International Inc.,13.2,359603547.6,,1989.0,Technology,Computer Communications Equipment,https://www.nasdaq.com/symbol/dgii,
DMRC,Digimarc Corporation,30.6,363540393.0,,,Technology,EDP Services,https://www.nasdaq.com/symbol/dmrc,
DRAD,Digirad Corporation,1.475,29675994.05,,2004.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/drad,
DGLY,"Digital Ally, Inc.",4.2,32333099.4,,,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/dgly,
APPS,"Digital Turbine, Inc.",1.235,94860872.405,,,Miscellaneous,Multi-Sector Companies,https://www.nasdaq.com/symbol/apps,
DCOM,"Dime Community Bancshares, Inc.",17.75,664905787.75,,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/dcom,
DIOD,Diodes Incorporated,33.37,1671446871.33,,,Technology,Semiconductors,https://www.nasdaq.com/symbol/diod,
DISCA,"Discovery, Inc.",32.06,16748915459.78,,,Consumer Services,Television Services,https://www.nasdaq.com/symbol/disca,
DISCB,"Discovery, Inc.",31.65,16534721593.95,,,Consumer Services,Television Services,https://www.nasdaq.com/symbol/discb,
DISCK,"Discovery, Inc.",29.43,15374940174.09,,,Consumer Services,Television Services,https://www.nasdaq.com/symbol/disck,
DISH,DISH Network Corporation,36.76,17185899224.76,,1995.0,Consumer Services,Television Services,https://www.nasdaq.com/symbol/dish,
DVCR,Diversicare Healthcare Services Inc.,6.6988,43784415.2104,,,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/dvcr,
SAUC,"Diversified Restaurant Holdings, Inc.",1.39,45280498.22,,,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/sauc,
DLHC,DLH Holdings Corp.,5.84,69493044.96,,,Technology,Professional Services,https://www.nasdaq.com/symbol/dlhc,
BOOM,DMC Global Inc.,38.65,575448641.5,,,Capital Goods,Industrial Specialties,https://www.nasdaq.com/symbol/boom,
DNBF,DNB Financial Corp,36.4,156752960.0,,,Finance,Major Banks,https://www.nasdaq.com/symbol/dnbf,
DOCU,"DocuSign, Inc.",51.73,8111708308.97,,2018.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/docu,
DOGZ,Dogness (International) Corporation,2.77,71780757.87,,2017.0,Consumer Durables,Miscellaneous manufacturing industries,https://www.nasdaq.com/symbol/dogz,
DLTR,"Dollar Tree, Inc.",84.28,20049237470.36,,1995.0,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/dltr,
DLPN,"Dolphin Entertainment, Inc.",2.2914,31411423.1772,,,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/dlpn,
DLPNW,"Dolphin Entertainment, Inc.",0.3285,0.0,,,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/dlpnw,
DOMO,"Domo, Inc.",20.7275,545905763.925,,2018.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/domo,
DGICA,"Donegal Group, Inc.",14.18,401181580.96,,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/dgica,
DGICB,"Donegal Group, Inc.",13.3263,377028639.0936,,1986.0,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/dgicb,
DMLP,"Dorchester Minerals, L.P.",18.9,610087728.6,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/dmlp,
DORM,"Dorman Products, Inc.",78.62,2609072077.34,,,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/dorm,
DOVA,"Dova Pharmaceuticals, Inc.",24.59,693493720.94,,2017.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/dova,
LYL,Dragon Victory International Limited,1.65,18845300.1,,2017.0,Finance,Finance/Investors Services,https://www.nasdaq.com/symbol/lyl,
DOTA,"Draper Oakwood Technology Acquisition, Inc.",10.1,23500467.9,,2017.0,Finance,Business Services,https://www.nasdaq.com/symbol/dota,
DOTAR,"Draper Oakwood Technology Acquisition, Inc.",0.5,0.0,,2017.0,Finance,Business Services,https://www.nasdaq.com/symbol/dotar,
DOTAU,"Draper Oakwood Technology Acquisition, Inc.",11.1,0.0,,2017.0,Finance,Business Services,https://www.nasdaq.com/symbol/dotau,
DOTAW,"Draper Oakwood Technology Acquisition, Inc.",0.5,0.0,,2017.0,Finance,Business Services,https://www.nasdaq.com/symbol/dotaw,
DBX,"Dropbox, Inc.",25.69,10335253137.23,,2018.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/dbx,
DCAR,"DropCar, Inc.",0.56,4564978.88,,,Consumer Services,Telecommunications Equipment,https://www.nasdaq.com/symbol/dcar,
DRYS,DryShips Inc.,5.26,519207846.16,,2005.0,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/drys,
DSPG,"DSP Group, Inc.",11.7,262537095.6,,1994.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/dspg,
DLTH,Duluth Holdings Inc.,31.25,1018387718.75,,2015.0,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/dlth,
DNKN,"Dunkin&#39; Brands Group, Inc.",74.02,6201155553.14,,2011.0,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/dnkn,
DRRX,DURECT Corporation,1.11,179821833.72,,2000.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/drrx,
DXPE,"DXP Enterprises, Inc.",41.2,716351651.2,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/dxpe,
DYSL,Dynasil Corporation of America,1.3,22512894.3,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/dysl,
DYNT,Dynatronics Corporation,3.35,27099483.3,,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/dynt,
DVAX,Dynavax Technologies Corporation,11.95,748256252.7,,2004.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/dvax,
ETFC,E*TRADE Financial Corporation,55.79,14487269365.8,,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/etfc,
SSP,E.W. Scripps Company (The),16.56,1357284890.88,,,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/ssp,
EBMT,"Eagle Bancorp Montana, Inc.",18.4447,100716399.0044,,,Finance,Major Banks,https://www.nasdaq.com/symbol/ebmt,
EGBN,"Eagle Bancorp, Inc.",52.85,1813219710.05,,,Finance,Major Banks,https://www.nasdaq.com/symbol/egbn,
EGLE,Eagle Bulk Shipping Inc.,5.6,409009759.2,,,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/egle,
EFBI,"Eagle Financial Bancorp, Inc.",15.9838,25778800.5104,,2017.0,Finance,Savings Institutions,https://www.nasdaq.com/symbol/efbi,
EGRX,"Eagle Pharmaceuticals, Inc.",67.68,1018984936.32,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/egrx,
EWBC,"East West Bancorp, Inc.",62.44,9048367844.88,,,Finance,Major Banks,https://www.nasdaq.com/symbol/ewbc,
EACQ,Easterly Acquisition Corp.,10.35,67624674.75,,2015.0,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/eacq,
EACQU,Easterly Acquisition Corp.,11.4,0.0,,2015.0,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/eacqu,
EACQW,Easterly Acquisition Corp.,1.24,0.0,,2015.0,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/eacqw,
EML,Eastern Company (The),29.1959,182968106.8649,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/eml,
EAST,"Eastside Distilling, Inc.",7.77,49838605.95,,,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/east,
EASTW,"Eastside Distilling, Inc.",2.2999,0.0,,,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/eastw,
EVGBC,Eaton Vance NextShares Trust,100.02,60012000.0,,,,,https://www.nasdaq.com/symbol/evgbc,
EVSTC,Eaton Vance NextShares Trust,100.02,95019000.0,,,,,https://www.nasdaq.com/symbol/evstc,
EVFTC,Eaton Vance NextShares Trust II,100.05,52526250.0,,,,,https://www.nasdaq.com/symbol/evftc,
EVLMC,Eaton Vance NextShares Trust II,100.04,70028000.0,,,,,https://www.nasdaq.com/symbol/evlmc,
OKDCC,Eaton Vance NextShares Trust II,99.99,512448750.0,,,,,https://www.nasdaq.com/symbol/okdcc,
EBAY,eBay Inc.,34.22,33862387688.42,,1998.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/ebay,
EBAYL,eBay Inc.,26.31,0.0,,,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/ebayl,
EBIX,"Ebix, Inc.",78.85,2483039566.05,,,Technology,EDP Services,https://www.nasdaq.com/symbol/ebix,
ECHO,"Echo Global Logistics, Inc.",35.4,1010602279.8,,2009.0,Transportation,Oil Refining/Marketing,https://www.nasdaq.com/symbol/echo,
SATS,EchoStar Corporation,48.42,4656233280.6,,,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/sats,
EEI,"Ecology and Environment, Inc.",13.6,58658636.0,,1987.0,Consumer Services,Military/Government/Technical,https://www.nasdaq.com/symbol/eei,
ESES,"Eco-Stim Energy Solutions, Inc.",0.44,32944329.88,,,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/eses,
EDAP,EDAP TMS S.A.,2.7308,80127936.4552,29342294.0,1997.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/edap,
EDGE,"Edge Therapeutics, Inc.",0.71,22242970.88,,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/edge,
EDGW,"Edgewater Technology, Inc.",5.09,73225671.47,,,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/edgw,
EDNT,"Edison Nation, Inc.",7.3,32031816.0,,2018.0,Consumer Non-Durables,Recreational Products/Toys,https://www.nasdaq.com/symbol/ednt,
EDIT,"Editas Medicine, Inc.",33.19,1582354624.36,,2016.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/edit,
EDUC,Educational Development Corporation,11.3,92512670.6,,,Consumer Durables,Consumer Specialties,https://www.nasdaq.com/symbol/educ,
EGAN,eGain Corporation,7.45,206410273.65,,1999.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/egan,
EHTH,"eHealth, Inc.",28.03,537498627.02,,2006.0,Finance,Specialty Insurers,https://www.nasdaq.com/symbol/ehth,
EIDX,"Eidos Therapeutics, Inc.",11.36,417503026.72,,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/eidx,
EIGR,"Eiger BioPharmaceuticals, Inc.",12.0,170931264.0,,2014.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/eigr,
EKSO,"Ekso Bionics Holdings, Inc.",2.08,126531279.68,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/ekso,
LOCO,"El Pollo Loco Holdings, Inc.",12.95,499984089.5,,2014.0,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/loco,
EMITF,Elbit Imaging Ltd.,2.1999,20218858.5192,,,Consumer Services,Building operators,https://www.nasdaq.com/symbol/emitf,
ESLT,Elbit Systems Ltd.,131.15,5607079819.3,,,Capital Goods,Military/Government/Technical,https://www.nasdaq.com/symbol/eslt,
ERI,"Eldorado Resorts, Inc.",47.35,3661938532.45,,,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/eri,
SOLO,Electrameccanica Vehicles Corp. Ltd.,2.64,72887036.64,,,Capital Goods,Auto Manufacturing,https://www.nasdaq.com/symbol/solo,
SOLOW,Electrameccanica Vehicles Corp. Ltd.,0.4438,0.0,,,Capital Goods,Auto Manufacturing,https://www.nasdaq.com/symbol/solow,
ESIO,"Electro Scientific Industries, Inc.",17.655,602704589.19,,,Miscellaneous,Industrial Machinery/Components,https://www.nasdaq.com/symbol/esio,
ECOR,"electroCore, Inc.",13.92,409944473.28,,2018.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/ecor,
EA,Electronic Arts Inc.,112.93,34423126101.8,,,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/ea,
EFII,"Electronics for Imaging, Inc.",33.17,1471930094.14,,1992.0,Technology,Computer Communications Equipment,https://www.nasdaq.com/symbol/efii,
ELSE,"Electro-Sensors, Inc.",3.7,12563427.7,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/else,
ESBK,Elmira Savings Bank NY (The),20.5,62287446.0,,,Finance,Major Banks,https://www.nasdaq.com/symbol/esbk,
ELOX,"Eloxx Pharmaceuticals, Inc.",14.77,514847933.6,,,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/elox,
ELTK,Eltek Ltd.,3.45,6998504.4,,1997.0,Technology,Electrical Products,https://www.nasdaq.com/symbol/eltk,
EMCI,EMC Insurance Group Inc.,24.59,530042417.18,,1982.0,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/emci,
EMCF,Emclaire Financial Corp,37.35,84827041.65,,,Finance,Major Banks,https://www.nasdaq.com/symbol/emcf,
EMKR,EMCORE Corporation,4.45,122347614.7,,1997.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/emkr,
EMMS,Emmis Communications Corporation,5.35,69194455.05,,1994.0,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/emms,
NYNY,"Empire Resorts, Inc.",9.4,307712186.6,,,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/nyny,
ENTA,"Enanta Pharmaceuticals, Inc.",92.15,1785639113.05,,2013.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/enta,
ECPG,Encore Capital Group Inc,38.55,1188795108.3,,,Finance,Finance Companies,https://www.nasdaq.com/symbol/ecpg,
WIRE,Encore Wire Corporation,49.3,1027862996.4,,1992.0,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/wire,
ENDP,Endo International plc,15.97,3576198575.48,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/endp,
ECYT,"Endocyte, Inc.",17.55,1234371159.45,,2011.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ecyt,
ELGX,"Endologix, Inc.",1.74,147129571.5,,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/elgx,
NDRA,ENDRA Life Sciences Inc.,2.92,11455238.84,,2017.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/ndra,
NDRAW,ENDRA Life Sciences Inc.,0.6,0.0,,2017.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/ndraw,
EIGI,"Endurance International Group Holdings, Inc.",9.15,1313138633.85,,2013.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/eigi,
WATT,Energous Corporation,10.52,269519612.2,,2014.0,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/watt,
EFOI,"Energy Focus, Inc.",2.23,26865416.56,,,Consumer Durables,Building Products,https://www.nasdaq.com/symbol/efoi,
ERII,"Energy Recovery, Inc.",9.15,490255737.3,,2008.0,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/erii,
EGC,"Energy XXI Gulf Coast, Inc.",6.63,221419212.69,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/egc,
ENG,ENGlobal Corporation,1.02,28059503.34,,,Consumer Services,Military/Government/Technical,https://www.nasdaq.com/symbol/eng,
ENPH,"Enphase Energy, Inc.",4.24,442437847.76,,2012.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/enph,
ESGR,Enstar Group Limited,215.4,4621831553.4,,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/esgr,
ESGRP,Enstar Group Limited,26.075,0.0,,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/esgrp,
ENFC,Entegra Financial Corp.,26.2,180561806.4,,2014.0,Finance,Banks,https://www.nasdaq.com/symbol/enfc,
ENTG,"Entegris, Inc.",29.25,4142717923.5,,2000.0,Consumer Non-Durables,Plastic Products,https://www.nasdaq.com/symbol/entg,
ENTX,Entera Bio Ltd.,5.1301,58628424.432,,2018.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/entx,
ENTXW,Entera Bio Ltd.,0.89,0.0,,2018.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/entxw,
EBTC,Enterprise Bancorp Inc,34.4,402306692.8,,,Finance,Major Banks,https://www.nasdaq.com/symbol/ebtc,
EFSC,Enterprise Financial Services Corporation,53.65,1242037093.7,,,Finance,Major Banks,https://www.nasdaq.com/symbol/efsc,
EPZM,"Epizyme, Inc.",10.35,719356836.6,,2013.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/epzm,
PLUS,ePlus inc.,95.35,1308216969.95,,1996.0,Technology,Retail: Computer Software & Peripheral Equipment,https://www.nasdaq.com/symbol/plus,
EQIX,"Equinix, Inc.",442.27,35164019966.26,,2000.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/eqix,
EQBK,"Equity Bancshares, Inc.",40.19,634501433.55,,2015.0,Finance,Major Banks,https://www.nasdaq.com/symbol/eqbk,
ERIC,Ericsson,8.74,2719888882.74,311200101.0,,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/eric,
ERIE,Erie Indemnity Company,128.74,6731797606.32,,,Finance,Specialty Insurers,https://www.nasdaq.com/symbol/erie,
ERYP,Erytech Pharma S.A.,10.25,51425756.75,5017147.0,2017.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/eryp,
ESCA,"Escalade, Incorporated",12.3,177608605.2,,,Consumer Non-Durables,Recreational Products/Toys,https://www.nasdaq.com/symbol/esca,
ESPR,"Esperion Therapeutics, Inc.",45.62,1222783653.5,,2013.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/espr,
ESQ,"Esquire Financial Holdings, Inc.",25.55,190238222.65,,2017.0,Finance,Commercial Banks,https://www.nasdaq.com/symbol/esq,
ESSA,"ESSA Bancorp, Inc.",16.085,189651736.66,,,Finance,Banks,https://www.nasdaq.com/symbol/essa,
EPIX,ESSA Pharma Inc.,3.1157,17996588.5386,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/epix,
ESND,Essendant Inc.,12.79,482309403.57,,,Consumer Services,Paper,https://www.nasdaq.com/symbol/esnd,
ESTA,Establishment Labs Holdings Inc.,24.04,492131013.6,,2018.0,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/esta,
ESTR,"Estre Ambiental, Inc.",5.89,301489851.48,,,Public Utilities,Environmental Services,https://www.nasdaq.com/symbol/estr,
ESTRW,"Estre Ambiental, Inc.",0.35,0.0,,,Public Utilities,Environmental Services,https://www.nasdaq.com/symbol/estrw,
VBND,ETF Series Solutions Trust Vident Core U.S. Bond Strategy Fund,47.37,407382000.0,,,,,https://www.nasdaq.com/symbol/vbnd,
VUSE,ETF Series Solutions Trust Vident Core US Equity ETF,34.59,525768000.0,,,,,https://www.nasdaq.com/symbol/vuse,
VIDI,ETF Series Solutions Trust Vident International Equity Fund,25.43,0.0,,,,,https://www.nasdaq.com/symbol/vidi,
ETSY,"Etsy, Inc.",50.14,6004437130.62,,2015.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/etsy,
CLWT,Euro Tech Holdings Company Limited,3.8,7835254.2,,1997.0,Consumer Durables,Diversified Electronic Products,https://www.nasdaq.com/symbol/clwt,
EDRY,EuroDry Ltd.,7.5,16905975.0,,,Consumer Services,Marine Transportation,https://www.nasdaq.com/symbol/edry,
EEFT,"Euronet Worldwide, Inc.",102.08,5208377412.48,,1997.0,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/eeft,
ESEA,Euroseas Ltd.,1.52,17136671.52,,,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/esea,
EVLO,"Evelo Biosciences, Inc.",13.71,435177363.42,,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/evlo,
EVBG,"Everbridge, Inc.",57.56,1691446475.32,,2016.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/evbg,
EVK,"Ever-Glory International Group, Inc.",3.2,47347174.4,,,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/evk,
EVER,"EverQuote, Inc.",15.3,381564986.4,,2018.0,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/ever,
MRAM,"Everspin Technologies, Inc.",7.62,128809333.44,,2016.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/mram,
EVLV,EVINE Live Inc.,1.21,80272737.05,,,Consumer Services,Catalog/Specialty Distribution,https://www.nasdaq.com/symbol/evlv,
EVOP,"EVO Payments, Inc.",25.13,2012281910.31,,2018.0,,,https://www.nasdaq.com/symbol/evop,
EVFM,"Evofem Biosciences, Inc.",3.84,99089760.0,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/evfm,
EVGN,Evogene Ltd.,3.09,79580777.73,,,Basic Industries,Agricultural Chemicals,https://www.nasdaq.com/symbol/evgn,
EVOK,"Evoke Pharma, Inc.",3.17,53568764.88,,2013.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/evok,
EOLS,"Evolus, Inc.",18.89,503890579.99,,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/eols,
EVOL,"Evolving Systems, Inc.",2.3,27869132.2,,1998.0,Technology,EDP Services,https://www.nasdaq.com/symbol/evol,
EXAS,Exact Sciences Corporation,74.12,9098514546.68,,2001.0,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/exas,
FLAG,Exchange Traded Concepts Trust FLAG-Forensic Accounting Long-S,42.69,17076000.0,,,,,https://www.nasdaq.com/symbol/flag,
ROBO,Exchange Traded Concepts Trust ROBO Global Robotics and Automa,42.22,194212000.0,,,,,https://www.nasdaq.com/symbol/robo,
XELA,"Exela Technologies, Inc.",7.31,1104699780.51,,2015.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/xela,
EXEL,"Exelixis, Inc.",16.45,4902683284.1,,2000.0,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/exel,
EXFO,EXFO Inc,4.0,93891980.0,,,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/exfo,
EXLS,"ExlService Holdings, Inc.",65.44,2245423022.56,,2006.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/exls,
EXPI,"eXp World Holdings, Inc.",18.43,1059264655.46,,,Finance,Real Estate,https://www.nasdaq.com/symbol/expi,
EXPE,"Expedia Group, Inc.",132.77,19842623078.08,,,Consumer Services,Transportation Services,https://www.nasdaq.com/symbol/expe,
EXPD,"Expeditors International of Washington, Inc.",74.03,12906057139.03,,,Transportation,Oil Refining/Marketing,https://www.nasdaq.com/symbol/expd,
EXPO,"Exponent, Inc.",52.3,2721562766.7,,,Consumer Services,Professional Services,https://www.nasdaq.com/symbol/expo,
ESRX,Express Scripts Holding Company,94.67,53215963071.54,,1992.0,Health Care,Medical/Nursing Services,https://www.nasdaq.com/symbol/esrx,
STAY,"Extended Stay America, Inc.",19.44,3672586429.2,,,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/stay,
XOG,"Extraction Oil & Gas, Inc.",10.72,1881135726.88,,2016.0,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/xog,
EXTR,"Extreme Networks, Inc.",5.73,677974746.0,,1999.0,Technology,Computer Communications Equipment,https://www.nasdaq.com/symbol/extr,
EYEG,"Eyegate Pharmaceuticals, Inc.",0.3514,15264510.282,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/eyeg,
EYEGW,"Eyegate Pharmaceuticals, Inc.",0.077,0.0,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/eyegw,
EYEN,"Eyenovia, Inc.",4.715,47143615.89,,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/eyen,
EYPT,"EyePoint Pharmaceuticals, Inc.",2.5101,187032691.6848,,,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://www.nasdaq.com/symbol/eypt,
EZPW,"EZCORP, Inc.",10.65,580046041.05,,1991.0,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/ezpw,
FFIV,"F5 Networks, Inc.",193.21,11750708186.83,,1999.0,Technology,Computer Communications Equipment,https://www.nasdaq.com/symbol/ffiv,
FB,"Facebook, Inc.",163.08,470847619725.12,,2012.0,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/fb,
FLMN,Falcon Minerals Corporation,11.3,970161500.0,,2017.0,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/flmn,
FLMNW,Falcon Minerals Corporation,1.8,0.0,,2017.0,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/flmnw,
DAVE,"Famous Dave&#39;s of America, Inc.",6.5,59096219.0,,,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/dave,
FANH,Fanhua Inc.,27.16,957364496.76,35249061.0,,Finance,Specialty Insurers,https://www.nasdaq.com/symbol/fanh,
FARM,Farmer Brothers Company,27.4,464549683.2,,,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/farm,
FMAO,"Farmers & Merchants Bancorp, Inc.",42.5,393716175.0,,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/fmao,
FMNB,Farmers National Banc Corp.,15.25,421524045.25,,,Finance,Major Banks,https://www.nasdaq.com/symbol/fmnb,
FAMI,"FARMMI, INC.",4.5,52560000.0,,2018.0,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/fami,
FARO,"FARO Technologies, Inc.",62.8,1066266002.4,,1997.0,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/faro,
FAST,Fastenal Company,58.23,16709013193.05,,1987.0,Consumer Services,RETAIL: Building Materials,https://www.nasdaq.com/symbol/fast,
FAT,FAT Brands Inc.,8.64,97999476.48,,2017.0,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/fat,
FATE,"Fate Therapeutics, Inc.",13.36,713680365.04,,2013.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/fate,
FBSS,"Fauquier Bankshares, Inc.",24.1,90949447.6,,,Finance,Major Banks,https://www.nasdaq.com/symbol/fbss,
FSAC,Federal Street Acquisition Corp.,10.12,152451940.52,,2017.0,Finance,Business Services,https://www.nasdaq.com/symbol/fsac,
FSACU,Federal Street Acquisition Corp.,10.9,0.0,,2017.0,Finance,Business Services,https://www.nasdaq.com/symbol/fsacu,
