Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,Unnamed: 9
CVNA,Carvana Co.,58.95,0.0,,2017.0,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/cvna,
CSLT,"Castlight Health, inc.",2.85,392616501.6,,2014.0,Technology,EDP Services,https://www.nasdaq.com/symbol/cslt,
CTLT,"Catalent, Inc.",42.74,6191901638.82,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ctlt,
CTT           ,"CatchMark Timber Trust, Inc.",11.77,578096414.61,,2013.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/ctt,
CAT,"Caterpillar, Inc.",152.76,90789146270.88,,,Capital Goods,Construction/Ag Equipment/Trucks,https://www.nasdaq.com/symbol/cat,
CATO,Cato Corporation (The),20.29,500609285.9,,,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/cato,
CBZ,"CBIZ, Inc.",23.95,1324989921.5,,,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/cbz,
CBL,"CBL & Associates Properties, Inc.",4.15,716569830.35,,1993.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cbl,
CBL^D,"CBL & Associates Properties, Inc.",16.56,0.0,,,,,https://www.nasdaq.com/symbol/cbl^d,
CBL^E,"CBL & Associates Properties, Inc.",14.94,0.0,,,,,https://www.nasdaq.com/symbol/cbl^e,
CBO,CBO (Listing Market - NYSE - Networks A/E),4.89,0.0,,,,,https://www.nasdaq.com/symbol/cbo,
IGR,CBRE Clarion Global Real Estate Income Fund,7.43,866267370.42,,2004.0,,,https://www.nasdaq.com/symbol/igr,
CBRE,"CBRE Group, Inc.",44.9,15256941065.8,,,Finance,Real Estate,https://www.nasdaq.com/symbol/cbre,
CBS,CBS Corporation,55.97,21046539025.0,,,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/cbs,
CBS.A,CBS Corporation,,0.0,,,,,https://www.nasdaq.com/symbol/cbs.a,
CBX,CBX (Listing Market NYSE Networks AE,1.01,0.0,,,,,https://www.nasdaq.com/symbol/cbx,
FUN,"Cedar Fair, L.P.",52.34,2954076875.26,,1987.0,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/fun,
CDR,"Cedar Realty Trust, Inc.",4.34,395857107.1,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cdr,
CDR^B,"Cedar Realty Trust, Inc.",24.47,0.0,,,,,https://www.nasdaq.com/symbol/cdr^b,
CDR^C,"Cedar Realty Trust, Inc.",21.66,0.0,,,,,https://www.nasdaq.com/symbol/cdr^c,
CE,Celanese Corporation,114.63,15470730970.86,,2005.0,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/ce,
CLS,"Celestica, Inc.",11.53,1391951213.59,,1998.0,Technology,Electrical Products,https://www.nasdaq.com/symbol/cls,
CEL,"Cellcom Israel, Ltd.",6.66,672956749.62,,2007.0,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/cel,
CPAC,Cementos Pacasmayo S.A.A.,10.1,864775826.9,,,Capital Goods,Building Materials,https://www.nasdaq.com/symbol/cpac,
CX,Cemex S.A.B. de C.V.,7.17,10831887459.15,,,Capital Goods,Building Materials,https://www.nasdaq.com/symbol/cx,
CVE,Cenovus Energy Inc,9.22,11328600787.74,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/cve,
CNC,Centene Corporation,143.07,29366071919.97,,,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/cnc,
CEN,Center Coast Brookfield MLP & Energy Infrastructur,9.73,282268973.56,,2013.0,,,https://www.nasdaq.com/symbol/cen,
CNP,"CenterPoint Energy, Inc.",27.91,12044663515.81,,,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/cnp,
EBR,Centrais Electricas Brasileiras S.A.- Eletrobras,3.76,5085903174.48,,2016.0,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/ebr,
EBR.B,Centrais Electricas Brasileiras S.A.- Eletrobras,,0.0,,2016.0,,,https://www.nasdaq.com/symbol/ebr.b,
CEPU,Central Puerto S.A.,11.25,1693316700.0,,2018.0,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/cepu,
CCS,"Century Communities, Inc.",28.7,864422733.3,,2014.0,Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/ccs,
CTL,"CenturyLink, Inc.",22.74,24562003364.46,,,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/ctl,
CDAY,Ceridian HCM Holding Inc.,43.42,5862351951.3,,2018.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/cday,
CF,"CF Industries Holdings, Inc.",53.13,12404190065.19,,2005.0,Basic Industries,Agricultural Chemicals,https://www.nasdaq.com/symbol/cf,
CGG,CGG,2.79,1980664861.59,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/cgg,
GIB,"CGI Group, Inc.",66.06,16556590583.28,,,Consumer Services,Professional Services,https://www.nasdaq.com/symbol/gib,
ECOM          ,ChannelAdvisor Corporation,11.0,300108589.0,,2013.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/ecom,
CHAP,"Chaparral Energy, Inc.",18.52,860446867.28,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/chap,
CHRA,"Charah Solutions, Inc.",6.01,174788757.88,,2018.0,Basic Industries,Environmental Services,https://www.nasdaq.com/symbol/chra,
CRL,"Charles River Laboratories International, Inc.",127.85,6140939143.75,,2000.0,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/crl,
CLDT,Chatham Lodging Trust (REIT),20.43,937310196.87,,2010.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cldt,
CMCM,Cheetah Mobile Inc.,9.47,1351037199.61,,2014.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/cmcm,
CHGG,"Chegg, Inc.",31.07,3540745775.32,,2013.0,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/chgg,
CHE,Chemed Corp.,305.43,4914179027.97,,,Health Care,Medical/Nursing Services,https://www.nasdaq.com/symbol/che,
CC,Chemours Company (The),40.54,7169300313.46,,2015.0,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/cc,
CHMI,Cherry Hill Mortgage Investment Corporation,18.44,291694559.88,,2013.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/chmi,
CHMI^A,Cherry Hill Mortgage Investment Corporation,25.6499,0.0,,,,,https://www.nasdaq.com/symbol/chmi^a,
CHK,Chesapeake Energy Corporation,4.3,3922778273.1,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/chk,
CHK^D,Chesapeake Energy Corporation,55.0,0.0,,,,,https://www.nasdaq.com/symbol/chk^d,
CHKR,Chesapeake Granite Wash Trust,1.65,77137500.0,,2011.0,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/chkr,
CHSP,Chesapeake Lodging Trust,33.15,2002129488.45,,2010.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/chsp,
CPK,Chesapeake Utilities Corporation,88.35,1447044450.75,,,Public Utilities,Oil & Gas Production,https://www.nasdaq.com/symbol/cpk,
CVX,Chevron Corporation,119.51,228998739921.0,,,Energy,Integrated oil Companies,https://www.nasdaq.com/symbol/cvx,
CHS,"Chico&#39;s FAS, Inc.",8.47,1064659857.8,,,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/chs,
CIM,Chimera Investment Corporation,18.54,3467099583.0,,2007.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cim,
CIM^A,Chimera Investment Corporation,25.82,0.0,,,,,https://www.nasdaq.com/symbol/cim^a,
CIM^B,Chimera Investment Corporation,25.66,0.0,,,,,https://www.nasdaq.com/symbol/cim^b,
DL,China Distance Education Holdings Limited,7.68,255888998.4,,,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/dl,
CEA,China Eastern Airlines Corporation Ltd.,31.37,9076963236.81,,1997.0,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/cea,
CHN,"China Fund, Inc. (The)",19.29,303290400.75,,,,,https://www.nasdaq.com/symbol/chn,
CGA,"China Green Agriculture, Inc.",0.93,36174158.85,,,Basic Industries,Agricultural Chemicals,https://www.nasdaq.com/symbol/cga,
LFC,China Life Insurance Company Limited,11.15,63030292150.0,,2003.0,Finance,Life Insurance,https://www.nasdaq.com/symbol/lfc,
CHL,China Mobile (Hong Kong) Ltd.,48.15,197178900278.85,,,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/chl,
BORN,China New Borun Corporation,1.1,28297500.0,,2010.0,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/born,
COE,China Online Education Group,7.72,155796934.0,,2016.0,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/coe,
SNP,China Petroleum & Chemical Corporation,99.78,120804852938.88,,,Energy,Integrated oil Companies,https://www.nasdaq.com/symbol/snp,
XRF,China Rapid Finance Limited,2.46,160880032.02,,2017.0,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/xrf,
ZNH,China Southern Airlines Company Limited,32.46,6939363168.18,,1997.0,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/znh,
CHA,China Telecom Corp Ltd,48.17,38984944400.0,,2002.0,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/cha,
CHU,China Unicom (Hong Kong) Ltd,12.13,37115374000.0,,,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/chu,
CYD,China Yuchai International Limited,17.96,733814906.36,,1994.0,Energy,Industrial Machinery/Components,https://www.nasdaq.com/symbol/cyd,
CMG,"Chipotle Mexican Grill, Inc.",490.6,13640693913.0,,2006.0,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/cmg,
CHH,"Choice Hotels International, Inc.",82.35,4663777454.1,,,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/chh,
CBK,Christopher & Banks Corporation,0.7956,30569094.5508,,,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/cbk,
CB,Chubb Limited,140.12,64911839450.04,,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/cb,
CHT,"Chunghwa Telecom Co., Ltd.",35.67,27670813449.0,,,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/cht,
CHD,"Church & Dwight Company, Inc.",58.99,14476615383.43,,,Basic Industries,Package Goods/Cosmetics,https://www.nasdaq.com/symbol/chd,
CCC.U,Churchill Capital Corp,,0.0,,2018.0,,,https://www.nasdaq.com/symbol/ccc.u,
CIEN,Ciena Corporation,30.35,4327947907.15,,1997.0,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/cien,
CI,Cigna Corporation,199.19,48475790491.01,,,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/ci,
XEC,Cimarex Energy Co,92.87,8855718592.38,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/xec,
CBB,Cincinnati Bell Inc,14.75,739818228.0,,,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/cbb,
CBB^B,Cincinnati Bell Inc,49.1785,0.0,,,,,https://www.nasdaq.com/symbol/cbb^b,
CNK,Cinemark Holdings Inc,38.21,4464039108.59,,2007.0,Consumer Services,Movies/Entertainment,https://www.nasdaq.com/symbol/cnk,
CINR,Ciner Resources LP,27.33,540019783.23,,2013.0,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://www.nasdaq.com/symbol/cinr,
CIR,"CIRCOR International, Inc.",47.1,934303954.2,,,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/cir,
CISN,Cision Ltd.,16.41,2177829437.55,,2017.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/cisn,
CIT,CIT Group Inc (DEL),53.8,6086557336.8,,,Finance,Major Banks,https://www.nasdaq.com/symbol/cit,
BLW,Citigroup Inc.,14.84,548232324.36,,2003.0,Finance,Major Banks,https://www.nasdaq.com/symbol/blw,
C,Citigroup Inc.,73.72,185524150972.64,,,Finance,Major Banks,https://www.nasdaq.com/symbol/c,
C.WS.A,Citigroup Inc.,,0.0,,,,,https://www.nasdaq.com/symbol/c.ws.a,
C^C,Citigroup Inc.,25.28,0.0,,,,,https://www.nasdaq.com/symbol/c^c,
C^J,Citigroup Inc.,28.59,0.0,,,,,https://www.nasdaq.com/symbol/c^j,
C^K,Citigroup Inc.,27.84,0.0,,,Finance,Major Banks,https://www.nasdaq.com/symbol/c^k,
C^L,Citigroup Inc.,25.73,0.0,,,,,https://www.nasdaq.com/symbol/c^l,
C^N,Citigroup Inc.,26.93,0.0,,,Finance,Major Banks,https://www.nasdaq.com/symbol/c^n,
C^S,Citigroup Inc.,26.05,0.0,,,,,https://www.nasdaq.com/symbol/c^s,
CFG,"Citizens Financial Group, Inc.",40.42,19237755145.22,,2014.0,Finance,Major Banks,https://www.nasdaq.com/symbol/cfg,
CIA,"Citizens, Inc.",8.35,418183263.8,,,Finance,Life Insurance,https://www.nasdaq.com/symbol/cia,
CIO,"City Office REIT, Inc.",12.09,436851246.39,,2014.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cio,
CIO^A,"City Office REIT, Inc.",24.98,0.0,,,,,https://www.nasdaq.com/symbol/cio^a,
CVEO,Civeo Corporation,3.63,609688316.82,,2014.0,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/cveo,
CIVI,"Civitas Solutions, Inc.",14.5,525322921.5,,2014.0,Health Care,Medical/Nursing Services,https://www.nasdaq.com/symbol/civi,
CLH,"Clean Harbors, Inc.",70.02,3927345338.16,,,Basic Industries,Environmental Services,https://www.nasdaq.com/symbol/clh,
CCO,"Clear Channel Outdoor Holdings, Inc.",5.55,2020397385.75,,2005.0,Consumer Services,Advertising,https://www.nasdaq.com/symbol/cco,
CBA           ,ClearBridge American Energy MLP Fund Inc.,7.92,464054968.08,,2013.0,,,https://www.nasdaq.com/symbol/cba,
CEM,ClearBridge Energy MLP Fund Inc.,14.7,1035099941.4,,2010.0,,,https://www.nasdaq.com/symbol/cem,
EMO,ClearBridge Energy MLP Opportunity Fund Inc.,11.63,362810131.28,,2011.0,,,https://www.nasdaq.com/symbol/emo,
CTR,ClearBridge Energy MLP Total Return Fund Inc.,11.49,441217631.58,,2012.0,,,https://www.nasdaq.com/symbol/ctr,
CLW,Clearwater Paper Corporation,32.0,526755808.0,,,Basic Industries,Paper,https://www.nasdaq.com/symbol/clw,
CWEN,"Clearway Energy, Inc.",19.8,3746029181.4,,2015.0,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/cwen,
CWEN.A,"Clearway Energy, Inc.",,0.0,,,,,https://www.nasdaq.com/symbol/cwen.a,
CLF,Cleveland-Cliffs Inc.,12.11,3608214232.91,,,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/clf,
CLPR,Clipper Realty Inc.,12.17,216781228.35,,2017.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/clpr,
CLX,Clorox Company (The),150.66,19297420940.7,,,Consumer Durables,Specialty Chemicals,https://www.nasdaq.com/symbol/clx,
CLD,Cloud Peak Energy Inc,2.42,183382902.78,,2009.0,Energy,Coal Mining,https://www.nasdaq.com/symbol/cld,
CLDR,"Cloudera, Inc.",17.55,2652043504.5,,2017.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/cldr,
CMS,CMS Energy Corporation,48.97,13871507960.19,,,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/cms,
CMS^B,CMS Energy Corporation,102.35,0.0,,,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/cms^b,
CMSA,CMS Energy Corporation,24.42,0.0,,2018.0,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/cmsa,
CNA,CNA Financial Corporation,47.01,12758302172.94,,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/cna,
CNHI,CNH Industrial N.V.,12.21,16550964144.99,,2013.0,Capital Goods,Construction/Ag Equipment/Trucks,https://www.nasdaq.com/symbol/cnhi,
CNO,"CNO Financial Group, Inc.",21.71,3572729184.31,,,Finance,Accident &Health Insurance,https://www.nasdaq.com/symbol/cno,
CEO,CNOOC Limited,191.13,2008644611.43,,2001.0,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/ceo,
CNXM,CNX Midstream Partners LP,19.81,1260672048.65,,2014.0,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/cnxm,
CEIX,CNX Resources Corporation,41.53,1162976426.05,,2017.0,Energy,Coal Mining,https://www.nasdaq.com/symbol/ceix,
CNX,CNX Resources Corporation,14.8,3153275701.2,,1999.0,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/cnx,
KOF,Coca Cola Femsa S.A.B. de C.V.,60.7,12751856000.0,,1993.0,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/kof,
KO,Coca-Cola Company (The),45.96,195464315664.12,,,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/ko,
CCE,Coca-Cola European Partners plc,45.69,22225626953.97,,2016.0,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/cce,
CDE,"Coeur Mining, Inc.",5.72,1069994674.32,,,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/cde,
FOF,"Cohen & Steers Closed-End Opportunity Fund, Inc.",13.07,355623564.36,,2006.0,,,https://www.nasdaq.com/symbol/fof,
INB,"Cohen & Steers Global Income Builder, Inc.",9.28,214758391.04,,2007.0,,,https://www.nasdaq.com/symbol/inb,
CNS,Cohen & Steers Inc,42.07,1967079022.02,,2004.0,Finance,Investment Managers,https://www.nasdaq.com/symbol/cns,
UTF,"Cohen & Steers Infrastructure Fund, Inc",22.6,1928227344.4,,2004.0,,,https://www.nasdaq.com/symbol/utf,
LDP,"Cohen & Steers Limited Duration Preferred and Income Fund, Inc",24.09,694528672.2,,2012.0,,,https://www.nasdaq.com/symbol/ldp,
MIE,"Cohen & Steers MLP Income and Energy Opportunity Fund, Inc.",10.44,279722469.6,,2013.0,,,https://www.nasdaq.com/symbol/mie,
RQI,Cohen & Steers Quality Income Realty Fund Inc,12.33,1345960086.66,,2002.0,,,https://www.nasdaq.com/symbol/rqi,
RNP,Cohen & Steers Reit and Preferred Income Fund Inc,19.76,939918703.36,,2003.0,,,https://www.nasdaq.com/symbol/rnp,
PSF,"Cohen & Steers Select Preferred and Income Fund, Inc.",27.18,326012439.78,,2010.0,,,https://www.nasdaq.com/symbol/psf,
RFI,"Cohen & Steers Total Return Realty Fund, Inc.",12.36,323034396.84,,1993.0,,,https://www.nasdaq.com/symbol/rfi,
CFX,Colfax Corporation,36.37,4325335492.18,,2008.0,Capital Goods,Fluid Controls,https://www.nasdaq.com/symbol/cfx,
CL,Colgate-Palmolive Company,67.93,58945489619.28,,,Consumer Non-Durables,Package Goods/Cosmetics,https://www.nasdaq.com/symbol/cl,
CXE,Colonial High Income Municipal Trust,4.98,156930287.88,,1989.0,,,https://www.nasdaq.com/symbol/cxe,
CIF,Colonial Intermediate High Income Fund,2.62,51620136.04,,,,,https://www.nasdaq.com/symbol/cif,
CXH,Colonial Investment Grade Municipal Trust,9.0,81992205.0,,1989.0,,,https://www.nasdaq.com/symbol/cxh,
CMU,Colonial Municipal Income Trust,4.51,127725842.86,,1987.0,,,https://www.nasdaq.com/symbol/cmu,
CLNY,"Colony Capital, Inc.",6.15,3016369098.0,,2014.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/clny,
CLNY^B,"Colony Capital, Inc.",25.31,0.0,,,,,https://www.nasdaq.com/symbol/clny^b,
CLNY^E,"Colony Capital, Inc.",25.92,0.0,,,,,https://www.nasdaq.com/symbol/clny^e,
CLNY^G,"Colony Capital, Inc.",24.2,0.0,,,,,https://www.nasdaq.com/symbol/clny^g,
CLNY^H,"Colony Capital, Inc.",23.08,0.0,,,,,https://www.nasdaq.com/symbol/clny^h,
CLNY^I,"Colony Capital, Inc.",23.15,0.0,,,,,https://www.nasdaq.com/symbol/clny^i,
CLNY^J,"Colony Capital, Inc.",23.09,0.0,,,,,https://www.nasdaq.com/symbol/clny^j,
CLNC,"Colony Credit Real Estate, Inc.",22.76,2910703476.96,,2018.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/clnc,
CXP,"Columbia Property Trust, Inc.",23.51,2773571725.77,,2013.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cxp,
STK,"Columbia Seligman Premium Technology Growth Fund, Inc",21.15,325254682.8,,2009.0,,,https://www.nasdaq.com/symbol/stk,
CCZ,Comcast Corporation,52.5,0.0,,,Consumer Services,Television Services,https://www.nasdaq.com/symbol/ccz,
CMA,Comerica Incorporated,93.86,16087529193.58,,,Finance,Major Banks,https://www.nasdaq.com/symbol/cma,
CMA.WS,Comerica Incorporated,,0.0,,,,,https://www.nasdaq.com/symbol/cma.ws,
FIX,"Comfort Systems USA, Inc.",54.3,2022409418.7,,1997.0,Capital Goods,Engineering & Construction,https://www.nasdaq.com/symbol/fix,
CMC,Commercial Metals Company,21.56,2522822249.64,,,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/cmc,
CBU,"Community Bank System, Inc.",62.96,3217742366.0,,,Finance,Major Banks,https://www.nasdaq.com/symbol/cbu,
CYH,"Community Health Systems, Inc.",3.4,395262709.2,,2000.0,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/cyh,
CHCT,Community Healthcare Trust Incorporated,29.46,536171263.5,,2015.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/chct,
CIG,Comp En De Mn Cemig ADS,1.7,2479879421.7,,,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/cig,
CIG.C,Comp En De Mn Cemig ADS,,0.0,,,,,https://www.nasdaq.com/symbol/cig.c,
CBD,Companhia Brasileira de Distribuicao,19.64,5236608073.96,,1997.0,Consumer Services,Food Chains,https://www.nasdaq.com/symbol/cbd,
SBS,Companhia de saneamento Basico Do Estado De Sao Paulo - Sabesp,5.83,3984862536.27,,2002.0,Public Utilities,Water Supply,https://www.nasdaq.com/symbol/sbs,
ELP,Companhia Paranaense de Energia (COPEL),5.2,1423007950.0,,,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/elp,
CCU,"Compania Cervecerias Unidas, S.A.",27.19,5023391544.84,,,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/ccu,
CODI,Compass Diversified Holdings,18.1,1084190000.0,,2006.0,Consumer Durables,Home Furnishings,https://www.nasdaq.com/symbol/codi,
CODI^A,Compass Diversified Holdings,22.5,0.0,,,,,https://www.nasdaq.com/symbol/codi^a,
CODI^B,Compass Diversified Holdings,23.1,0.0,,,,,https://www.nasdaq.com/symbol/codi^b,
CMP,"Compass Minerals International, Inc.",67.9,2298482832.1,,2003.0,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://www.nasdaq.com/symbol/cmp,
CRK,"Comstock Resources, Inc.",8.38,878643988.84,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/crk,
CAG,"ConAgra Brands, Inc.",37.02,14498707266.06,,,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/cag,
CXO,Concho Resources Inc.,145.07,29052229426.68,,2007.0,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/cxo,
CCM,Concord Medical Services Holdings Limited,3.2339,140234813.7288,,2009.0,Health Care,Medical/Nursing Services,https://www.nasdaq.com/symbol/ccm,
CNDT,Conduent Incorporated,22.6,4772521009.6,,2016.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/cndt,
COP,ConocoPhillips,75.53,87773058613.24,,,Energy,Integrated oil Companies,https://www.nasdaq.com/symbol/cop,
CCR,CONSOL Coal Resources LP,17.7,487110903.0,,2015.0,Energy,Coal Mining,https://www.nasdaq.com/symbol/ccr,
ED,Consolidated Edison Inc,78.32,24365586098.48,,,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/ed,
STZ,Constellation Brands Inc,215.17,41139545417.65,,,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/stz,
STZ.B,Constellation Brands Inc,,0.0,,,,,https://www.nasdaq.com/symbol/stz.b,
CSTM,Constellium N.V.,12.45,1676932070.55,,2013.0,Basic Industries,Metal Fabrications,https://www.nasdaq.com/symbol/cstm,
TCS,Container Store (The),10.9,532450448.5,,2013.0,Consumer Services,Home Furnishings,https://www.nasdaq.com/symbol/tcs,
CBPX,"Continental Building Products, Inc.",38.0,1404775260.0,,2014.0,Capital Goods,Building Materials,https://www.nasdaq.com/symbol/cbpx,
CLR,"Continental Resources, Inc.",62.81,23618915249.38,,2007.0,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/clr,
VLRS,"Controladora Vuela Compania de Aviacion, S.A.B. de C.V.",8.05,803888077.65,,2013.0,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/vlrs,
CVG,Convergys Corporation,24.87,2265271912.92,,1998.0,Technology,EDP Services,https://www.nasdaq.com/symbol/cvg,
CTB,Cooper Tire & Rubber Company,30.35,1519314626.5,,,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/ctb,
CPS,Cooper-Standard Holdings Inc.,122.95,2190885762.85,,,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/cps,
CPA,"Copa Holdings, S.A.",80.08,3379002747.12,,2005.0,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/cpa,
CLB,Core Laboratories N.V.,110.5,4885518820.0,,1995.0,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/clb,
CXW,"CoreCivic, Inc.",25.35,3005675503.35,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cxw,
CLGX,"CoreLogic, Inc.",49.97,4044765033.99,,,Technology,EDP Services,https://www.nasdaq.com/symbol/clgx,
CORR,"CorEnergy Infrastructure Trust, Inc.",37.52,447785254.0,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/corr,
CORR^A,"CorEnergy Infrastructure Trust, Inc.",25.2,0.0,,,,,https://www.nasdaq.com/symbol/corr^a,
CPLG,CorePoint Lodging Inc.,20.21,1204786672.53,,2018.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cplg,
COR,CoreSite Realty Corporation,114.63,3949616426.61,,2010.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cor,
GLW,Corning Incorporated,35.25,28553028926.25,,,Basic Industries,Telecommunications Equipment,https://www.nasdaq.com/symbol/glw,
CAAP,Corporacion America Airports SA,9.18,1469004365.16,,2018.0,Transportation,Aerospace,https://www.nasdaq.com/symbol/caap,
GYC,Corporate Asset Backed Corp CABCO,24.13,0.0,,,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/gyc,
CCT,"Corporate Capital Trust, Inc.",15.75,1954884393.0,,2017.0,,,https://www.nasdaq.com/symbol/cct,
OFC,Corporate Office Properties Trust,29.73,3070022338.77,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/ofc,
CZZ,Cosan Limited,6.88,1683368898.56,,,Consumer Non-Durables,Specialty Foods,https://www.nasdaq.com/symbol/czz,
